inserttime;avgfxrate;min_price;max_price;volatility;fractal_dimension
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
2022-11-18 17:15:52;1.1499000000000021;1.1499;1.1499;0.0;0.0
